Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
1.2225001,0.8913313635565628,0.8905206959213859
1.2275,0.893199094765566,0.8920089368245393
1.2325001,0.8946844695324938,0.8921017875235201
1.2375,0.893923751787507,0.89227717489804
1.2425001,0.8967261526707506,0.8949607655697592
1.2475,0.8993340394822866,0.8944304862089404
1.2525,0.897934193589477,0.8963282734378343
1.2574999,0.9000182942764261,0.8969565149303835
1.2625,0.8986501510708591,0.8986889470589229
1.2674999,0.9020382928445424,0.9007823632414638
1.2725,0.9003061304771763,0.8989864897716353
1.2774999,0.9029103255969301,0.902302677510776
1.2825,0.9048936826610077,0.9028189857395046
1.2874999,0.9069053909413671,0.9026444147871693
1.2925,0.9050203496424942,0.9063707375062775
1.2974999,0.9080994749814388,0.9080763479087175
1.3025,0.9083691706479421,0.9071838793635371
1.3074999,0.90895767130555,0.9076407607268596
1.3125,0.9093526471061123,0.9096544351922133
1.3175001,0.912033481901354,0.9110307137334378
1.3225,0.9110004101906682,0.9123413048253547
1.3275001,0.9130787409793348,0.9123717490779824
1.3325,0.9153185487593059,0.9125788194188313
1.3375001,0.9161289290109479,0.9152762730227519
1.3425,0.9171148787345512,0.914832638638382
1.3475001,0.9191187553646174,0.9170741305772313
1.3525,0.9178380875650033,0.9186907129563376
1.3575001,0.921079211142431,0.9198761624143746
1.3625,0.9222785702223995,0.9200751637943065
1.3675001,0.9209777353622373,0.9201963749715448
1.3725,0.9230462476307193,0.9233866702654202
1.3775,0.9233104516458422,0.9221505381535423
1.3824999,0.9244332073024281,0.9273713737718166
1.3875,0.9272289384524548,0.9268030414459203
1.3924999,0.9272907635684168,0.9248316640364519
1.3975,0.9274123352855588,0.9274979412069086
1.4024999,0.9272680275530591,0.9270258438007946
1.4075,0.929435933719235,0.928328402623392
1.4124999,0.9312096550571282,0.9288449638570294
1.4175,0.9313266147623528,0.9309185536170118
1.4224999,0.9301175456434005,0.9308781363490415
1.4275,0.9318098514567238,0.931127636680733
1.4324999,0.9344007116165245,0.9318917499679649
1.4375,0.9348016758178312,0.9358889264328385
1.4425001,0.9333220698750829,0.9335411019459459
1.4475,0.9360363867921415,0.9346132045109249
1.4525001,0.9377037790894904,0.9368451048239365
1.4575,0.9371301798572568,0.9360692985157971
1.4625001,0.9380141365831454,0.9357291334354437
1.4675,0.9394588218731947,0.9375892203326878
1.4725001,0.9396110150564808,0.9379885830324611
1.4775,0.9414391860400155,0.9398675835746559
1.4825001,0.9403378494907144,0.9412069358090136
1.4875,0.9413437270726102,0.941210201965135
1.4925001,0.9421683939703339,0.9417735841515217
1.4975,0.9427378586216454,0.9424845761303465
1.5025,0.9452536166731046,0.9436557597289832
1.5074999,0.9436225614564621,0.944226229318203
1.5125,0.9443190515592518,0.9449357542920157
1.5174999,0.9468137274250694,0.9461941194303112
1.5225,0.9480657532852498,0.9467081921625793
1.5274999,0.9489074649090271,0.9466400283773118
1.5325,0.9475157956904804,0.9484363691106904
1.5374999,0.9483051520212837,0.945642753298615
1.5425,0.950230083222692,0.9502955385290207
1.5474999,0.9489579863386428,0.9476295912907877
1.5525,0.9516749218361099,0.9495464457359153
1.5574999,0.9510851118770101,0.9500371279007795
1.5625,0.952700320292021,0.9512491271558737
1.5675001,0.9509856319177309,0.9506482036547349
1.5725,0.9540603011875577,0.9551022723654772
1.5775001,0.9538513927044651,0.952992715509109
1.5825,0.9546423327558053,0.9547557349260851
1.5875001,0.9535578913552125,0.9523219463952041
1.5925,0.9550741182620801,0.9556222853397027
1.5975001,0.9557898572217678,0.9551903672369749
1.6025,0.9552100768575773,0.9565184237674995
1.6075001,0.9555418375934105,0.9574243398501532
1.6125,0.9578829373636315,0.9577023697625899
1.6175001,0.9597885080009805,0.9575519100808851
1.6225,0.958320133797348,0.9598870043594628
1.6275,0.9593772413462149,0.9572856424576417
1.6324999,0.9592311012464569,0.9593075854974689
1.6375,0.960960960960961,0.9599710280195224
1.6424999,0.9617138132772012,0.9591228375683413
1.6475,0.9613787755608311,0.9608741931850159
1.6524999,0.9617300267638099,0.9599335417979967
1.6575,0.9616797690209222,0.9609828386096531
1.6624999,0.9629068153291511,0.9622745674996028
1.6675,0.9635760784825693,0.9625069548632975
1.6724999,0.964819294470001,0.9640578516422807
1.6775,0.9649027889884289,0.9642817974814847
1.6824999,0.9646148336858248,0.9636933297047597
1.6875,0.965934952598464,0.9649039030893887
1.6925001,0.9651411083632038,0.9663451861573428
1.6975,0.9679487720824421,0.9660436114477741
1.7025001,0.9669915489902849,0.9663088546112835
1.7075,0.9675734946618294,0.9656002239567986
1.7125001,0.9680750350596908,0.9664530057620306
1.7175,0.9670028146208104,0.9694803719480494
1.7225001,0.9680449854600814,0.9696459299710283
1.7275,0.9696612020306256,0.9684240779871639
1.7325001,0.9702390643481005,0.9699857400146482
1.7375,0.9711050630150496,0.9698146058358859
1.7425001,0.9702047463730504,0.9705117438313641
1.7475,0.9714414068476425,0.9695694499026523
1.7525,0.969417553195456,0.9705913058781594
1.7574999,0.9725991923547115,0.9733199003836176
1.7625,0.9711693040768622,0.9730537741194286
1.7674999,0.9718266079103964,0.9713266273377941
1.7725,0.973445439164854,0.9714954238882156
1.7774999,0.9732794688821345,0.9734164707609267
1.7825,0.9734959499179027,0.9753845075383273
1.7874999,0.9755697205815127,0.973577752606394
1.7925,0.9737945140558463,0.9734316986115626
1.7974999,0.9756585280921923,0.9751077555175831
1.8025,0.976016318726223,0.9759014179757114
1.8074999,0.9754822907403753,0.9762870579344752
1.8125,0.9758882197054232,0.9770810206186025
1.8175001,0.9767071051965392,0.9759652463391736
1.8225,0.9769750264133262,0.9764213334519326
1.8275001,0.9773719165166717,0.9770290381937307
1.8325,0.9778251026552467,0.9763607974393415
1.8375001,0.9778425496779427,0.9776560120320174
1.8425,0.9788222023654719,0.9777819155377497
1.8475001,0.9801789397544443,0.9793905258821177
1.8525,0.9781470832147693,0.9783779964390311
1.8575001,0.9809941640561117,0.9797369489882829
1.8625,0.9795613721264279,0.9809082284918716
1.8675001,0.9801868713920133,0.9813439718276908
1.8725,0.9794168867734039,0.9816155454838131
1.8775,0.9828943941357499,0.9813006289865955
1.8824999,0.9814561557550754,0.9814613259193178
1.8875,0.9814589681041023,0.9806206829661376
1.8924999,0.9817917284513206,0.9819867642623734
1.8975,0.9822707906833771,0.9821868259113696
1.9024999,0.9825896407567603,0.9822144164744341
1.9075,0.9832684992366805,0.9822978957905819
1.9124999,0.9843114866729585,0.9829414557549048
1.9175,0.983364816917527,0.9843489952388038
1.9224999,0.9836132009632641,0.9813402818066547
1.9275,0.9827172442277284,0.9834415714510277
1.9324999,0.9844266315225756,0.9840255571461227
1.9375,0.9847300440912427,0.9831895654996244
1.9425001,0.9861356183965474,0.9830989700478463
1.9475,0.9857022162202678,0.9840555115204792
1.9525001,0.9856667887722352,0.9852546637042925
1.9575,0.9849065749714823,0.9845545295367016
1.9625001,0.9858427187450848,0.9858064447072165
1.9675,0.9842184134016173,0.9863583697727168
1.9725001,0.9855217022155801,0.987208159865001
1.9775,0.9871839013267069,0.985182065383107
1.9825001,0.9862927807489552,0.985998507803077
1.9875,0.9878886430327319,0.9870334491686175
1.9925001,0.9879367317317432,0.9861829975470797
1.9975,0.9875673777209837,0.9866862878961002
