Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
1.2175,0.9374864637715513,0.9363251953174011
1.2225001,0.940483184221487,0.9392180604837509
1.2275,0.939976141310891,0.936875499192367
1.2325001,0.9415287264988746,0.9387801730823909
1.2375,0.9377767688402731,0.9390024410682406
1.2425001,0.9406278646589172,0.9408072736249915
1.2475,0.9406334631981306,0.939553850990717
1.2525,0.9412841036423698,0.9405807980238863
1.2574999,0.9417263707203299,0.9401934112780723
1.2625,0.9408872203639508,0.9436287616982693
1.2674999,0.9416132149879074,0.9431819244349738
1.2725,0.9430937867547272,0.9429566633493169
1.2774999,0.9426988558215194,0.9429597371410318
1.2825,0.9424678523580823,0.9426265019853383
1.2874999,0.9433416322226941,0.9468352957716746
1.2925,0.9442315618792025,0.9460196897889247
1.2974999,0.9442615104782242,0.9461201966237041
1.3025,0.9458368220895804,0.9458111861085365
1.3074999,0.9468249253988394,0.9479750946186575
1.3125,0.9485228742841587,0.9490224828853326
1.3175001,0.9488233428031201,0.9461845831190756
1.3225,0.9478155094611592,0.948921412883235
1.3275001,0.9493341265385263,0.9479819541488864
1.3325,0.9481056715276875,0.9494722192767675
1.3375001,0.9524573459986639,0.951762537286588
1.3425,0.9500557631293395,0.9482040303446677
1.3475001,0.9508607519337273,0.9520457680976945
1.3525,0.951503670428365,0.9531529426228778
1.3575001,0.9503035617922129,0.9527915861178367
1.3625,0.954040322888285,0.9525729991626852
1.3675001,0.95393430609525,0.9531496948194158
1.3725,0.9550791701507001,0.9530146477499789
1.3775,0.9557021654922994,0.954084470002666
1.3824999,0.9535006912930313,0.9552324606147108
1.3875,0.9548230760473216,0.9554270956910392
1.3924999,0.9569452067397836,0.9559630416101724
1.3975,0.9557800278728543,0.955451853398309
1.4024999,0.9580802854365729,0.955366496754247
1.4075,0.9578122223051106,0.9566082293410167
1.4124999,0.957622999826329,0.9575484260120921
1.4175,0.957328481011036,0.9568055785377585
1.4224999,0.9569486214196585,0.9570538249875018
1.4275,0.9567930725694546,0.9575827569659916
1.4324999,0.957719302685536,0.95898760857063
1.4375,0.9590196093228002,0.9573248115281697
1.4425001,0.9586077951251213,0.959314040210042
1.4475,0.9600700282646257,0.9591272140310532
1.4525001,0.959684273697273,0.9603385106750888
1.4575,0.9600131892145845,0.9610594904696071
1.4625001,0.9605077591972394,0.9605805316657557
1.4675,0.9601945335534706,0.9608577885931693
1.4725001,0.9611664866805786,0.9626740282483255
1.4775,0.9626485575436555,0.9634842664301796
1.4825001,0.9621285510057128,0.963146104453632
1.4875,0.9634797537272796,0.9637590741974741
1.4925001,0.963050912836264,0.963005698599457
1.4975,0.9633887053914023,0.9637745487919331
1.5025,0.9621233855214992,0.9622420194743464
1.5074999,0.9629979369013634,0.963977990592794
1.5125,0.964736505159443,0.9626292393512128
1.5174999,0.9629988166823007,0.9635514913424968
1.5225,0.9652704422242495,0.9632934610446388
1.5274999,0.963035078861924,0.963916057366122
1.5325,0.9659493509265585,0.966126738667896
1.5374999,0.9657805846627004,0.9654949281135006
1.5425,0.965550349479971,0.9644382092329287
1.5474999,0.9672078722565469,0.966070407964353
1.5525,0.9657767223970528,0.9667302213952972
1.5574999,0.9667120115716202,0.9671102194944246
1.5625,0.9670171005730271,0.9674446295481354
1.5675001,0.967246696971479,0.9652921588481455
1.5725,0.9671314978453238,0.966816760767653
1.5775001,0.9681834085708054,0.9673978619841099
1.5825,0.9691810629972809,0.9678657585063479
1.5875001,0.9679298715934607,0.9691951239644181
1.5925,0.9681901655923788,0.9693211097197449
1.5975001,0.9695827572725491,0.9697101250547564
1.6025,0.9690167184460459,0.9687288055615321
1.6075001,0.9708412646757285,0.9694460939815769
1.6125,0.9702600422344418,0.9691913061754941
1.6175001,0.9712722564524259,0.9694594451830741
1.6225,0.9713829645125804,0.9693230448942264
1.6275,0.9728295994822649,0.9699570379647591
1.6324999,0.9691841221404862,0.9714353261448979
1.6375,0.9713501073058464,0.9709309571818087
1.6424999,0.9710012981833918,0.9715146321389481
1.6475,0.9724174703058815,0.9717031711886988
1.6524999,0.9718237191751856,0.9719008375304858
1.6575,0.9709413402677736,0.9722927895763431
1.6624999,0.9729106127033588,0.9733951023070194
1.6675,0.9740450244894275,0.9736712799218182
1.6724999,0.9739438476773272,0.9733955770517647
1.6775,0.9759163048965682,0.9739664831167458
1.6824999,0.9743794850708802,0.9737706014959089
1.6875,0.9740271575685774,0.9732265555898406
1.6925001,0.973693676056134,0.9746310079664222
1.6975,0.975547038678355,0.9745119590718561
1.7025001,0.9750048617726468,0.973509113972784
1.7075,0.9754620397267803,0.9759456700949988
1.7125001,0.9750392288079311,0.9749923971774966
1.7175,0.9754380893672724,0.9750035283829918
1.7225001,0.9755883423958327,0.9782854903316196
1.7275,0.9770288979654451,0.9773778979462694
1.7325001,0.9769073898125676,0.9767861342339292
1.7375,0.9753106592607111,0.9775702061305753
1.7425001,0.9765556266722153,0.9773434384326994
1.7475,0.9769765117731596,0.9758124165039925
1.7525,0.9772036314171413,0.9764419233464176
1.7574999,0.979098692846179,0.9784569267295402
1.7625,0.9781213337559315,0.9774411975555256
1.7674999,0.978766860439024,0.9776890379555078
1.7725,0.9772024954388324,0.9773154260585402
1.7774999,0.97804859097264,0.9768807181258828
1.7825,0.9785732740427379,0.978901792379113
1.7874999,0.9801410282334074,0.9783464295456137
1.7925,0.9784772834074439,0.9790237066284361
1.7974999,0.9790821916971165,0.9790857340113441
1.8025,0.9789114020321891,0.9789459241292373
1.8074999,0.979904278730919,0.9795574625385964
1.8125,0.9805404268931929,0.9786368761910801
1.8175001,0.9796051159625275,0.9810402200747055
1.8225,0.981675613670015,0.9804075615875323
1.8275001,0.9800649215630352,0.9801355164163448
1.8325,0.9820552308505314,0.9787144339501583
1.8375001,0.9807526584022493,0.980923502573298
1.8425,0.9805451734204041,0.9816098473913929
1.8475001,0.98174489733218,0.981578581390403
1.8525,0.9811329375628927,0.9810402218573441
1.8575001,0.9810729112495156,0.9817476199641797
1.8625,0.9820957252033444,0.9827476745641016
1.8675001,0.9811155306706695,0.982359957291751
1.8725,0.9836709802528515,0.9831963625481911
1.8775,0.9835528246278316,0.9813689915673556
1.8824999,0.9820257635728019,0.982416546457868
1.8875,0.9826144796398988,0.9834580954105021
1.8924999,0.9842746074603642,0.982844263737679
1.8975,0.9836643849196968,0.9842734370846491
1.9024999,0.983288675624559,0.9830470931645839
1.9075,0.9832058792397955,0.9839777913280049
1.9124999,0.9834297173034142,0.9834603824412047
1.9175,0.9852750894563004,0.9845498049085732
1.9224999,0.9846919239831066,0.9839313896458018
1.9275,0.984226112842783,0.9851650741214893
1.9324999,0.9848508262987149,0.9855722483582783
1.9375,0.9854638163257731,0.9839314853541735
1.9425001,0.9860007598144597,0.9853207182900686
1.9475,0.9863566793487707,0.9840107717414396
1.9525001,0.9854668384029487,0.9851546088127252
1.9575,0.9869216036970528,0.9852310239895052
1.9625001,0.9861236716131498,0.985708825254515
1.9675,0.9863741507635598,0.9867041070465697
1.9725001,0.98725248839016,0.9855004593340113
1.9775,0.9860586544209594,0.9860645080095384
1.9825001,0.9852420877251185,0.9881477039029184
1.9875,0.986172741209218,0.98616926433003
1.9925001,0.9866383741213445,0.9864037080128025
1.9975,0.9877273992325313,0.9861922036474807
