Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
0.8625,0.6802616665625474,0.7367593493029022
0.8675,0.6774607025815154,0.7409337971365524
0.8725,0.6847020410939187,0.7402498608285094
0.8775,0.6903271251425712,0.7450628805914328
0.8825,0.6875262946947129,0.7480714477850849
0.8875,0.6897532796902507,0.7483803592143901
0.8925,0.6955191116905373,0.7516804320463615
0.8975,0.69621450153673,0.7474876412276524
0.9025,0.698867907986016,0.7530198253093252
0.9075,0.7031197108396452,0.7528910379027434
0.9125,0.706552126245678,0.7531301583591985
0.9175,0.712392347047114,0.7546171442538302
0.9225,0.7104625991007744,0.7558892081319326
0.9275,0.7184977943455867,0.7559195977031621
0.9325,0.7195009915458279,0.7563867914765233
0.9375,0.7281285790992884,0.7576874363367442
0.9425,0.7312387583030524,0.7526507308268833
0.9475,0.7352947610193591,0.7567876070118222
0.9525,0.7413178924902067,0.7526090151758282
0.9575,0.7427336432275965,0.7617391499076378
0.9625,0.7503610764114952,0.7620894428863325
0.9675,0.750429571236947,0.7596452525330548
0.9725,0.7560966574241409,0.7616426448300492
0.9775,0.7592315898075471,0.7609094290290241
0.9825,0.7600510030283482,0.7636352245472938
0.9875,0.7626982693971668,0.7641958382506638
0.9925,0.766561417359849,0.7676887082313643
0.9975,0.7735512678669991,0.7687247586689331
1.0025,0.7745319511372186,0.7699133309255815
1.0074999,0.7774945867471434,0.7711523583622857
1.0125,0.7795790977992728,0.7732993601733632
1.0174999,0.7841658487387061,0.7768370992507755
1.0225,0.7870795167412091,0.7788524546075091
1.0274999,0.7884047334874186,0.7804874749269726
1.0325,0.7919308096738512,0.7804560271496168
1.0374999,0.790507874963382,0.7854492561446151
1.0425,0.7920349366785022,0.7850995099041739
1.0474999,0.796502184914147,0.7876640922793192
1.0525,0.8028070429905262,0.7915192410065185
1.0574999,0.8000709605445603,0.7929222244693949
1.0625,0.8029651801264299,0.7949791746127257
1.0675001,0.8032480633476143,0.7971475165367569
1.0725,0.805603370714036,0.7999755548538893
1.0775001,0.8071033689181575,0.805362682556068
1.0825,0.811115948305249,0.8052899859797547
1.0875001,0.8116855854293606,0.8062904500707507
1.0925,0.8144829476551366,0.810172137011084
1.0975001,0.8124254108971999,0.810246619376145
1.1025,0.8166681369555253,0.8156517557956997
1.1075001,0.8155228451368846,0.8156421978956071
1.1125,0.8207388820862214,0.8197810793203856
1.1175001,0.8201557150467182,0.8242357787923533
1.1225,0.8248769593804121,0.8251915069672024
1.1275,0.8279217975085472,0.8249923287521179
1.1324999,0.8271020642526083,0.8298247636364428
1.1375,0.8319703129900589,0.8284160400021283
1.1424999,0.829061706007262,0.8325274817707837
1.1475,0.8344789044615457,0.8349914053566003
1.1524999,0.8349131126287782,0.8333512963486748
1.1575,0.8352991752375042,0.8374551470746224
1.1624999,0.8387271761248302,0.8387139655343953
1.1675,0.8395712771646748,0.8411325197113829
1.1724999,0.8425903981746675,0.8402840589233318
1.1775,0.8446457233748816,0.842492834635499
1.1824999,0.8477102077659763,0.843481602631132
1.1875,0.84789582813256,0.8468703774109664
1.1925001,0.8502622451353518,0.8483063032596546
1.1975,0.8484209212546727,0.8501464471642504
1.2025001,0.8556228299942397,0.8463952102554486
1.2075,0.8510578900115188,0.8515648029758485
1.2125001,0.8547666188492288,0.8540841559078697
